Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19770504.19.12,Summary,5/4/77,19:26:00,3,Iowa,-,-,1,0,0,30,1,Guthrie,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.85,-94.57,-,-,1,,216,Unmodified
19770504.19.13,Summary,5/4/77,20:30:00,3,Iowa,-,-,1,0,0,10,0.1,Boone,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.07,-93.88,-,-,1,,218,Unmodified
19770504.19.14,Summary,5/4/77,21:00:00,3,Iowa,-,-,3,0,0,30,17.8,Tama,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.1,-92.68,42.22,-92.37,1,,219,Unmodified
19770504.19.15,Summary,5/4/77,22:15:00,3,Iowa,-,-,1,0,0,20,1,Tama,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.18,-92.72,-,-,1,,220,Unmodified
19770505.19.16,Summary,5/5/77,16:45:00,3,Iowa,-,-,1,0,0,100,14.1,Des Moines,-,-,-,-,-,-,-,-,-,-,-,-,,40.83,-91.27,40.88,-91,1,,227,Unmodified
19770516.19.17,Summary,5/16/77,15:00:00,3,Iowa,-,-,0,0,0,10,0.1,Delaware,-,-,-,-,-,-,-,-,-,-,-,-,,42.43,-91.27,-,-,1,,261,Unmodified
19770516.19.18,Summary,5/16/77,18:15:00,3,Iowa,-,-,0,0,0,10,0.1,Clinton,-,-,-,-,-,-,-,-,-,-,-,-,,42,-90.4,-,-,1,,269,Unmodified
19770518.19.19,Summary,5/18/77,14:28:00,3,Iowa,-,-,1,0,0,20,1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.32,-94.83,-,-,1,,293,Unmodified
19770607.19.20,Summary,6/7/77,18:30:00,3,Iowa,-,-,0,0,0,20,1,Bremer,-,-,-,-,-,-,-,-,-,-,-,-,,42.85,-92.1,-,-,1,,424,Unmodified
19770610.19.21,Summary,6/10/77,18:00:00,3,Iowa,-,-,3,0,0,10,14.9,Palo Alto,Kossuth,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.23,-94.77,43.22,-94.43,1,,429,Unmodified
19770610.19.22,Summary,6/10/77,18:00:00,3,Iowa,-,-,1,0,0,10,1.9,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.43,-94.22,43.43,-94.17,1,,430,Unmodified
19770616.19.23,Summary,6/16/77,4:45:00,3,Iowa,-,-,1,0,2,77,1,Woodbury,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.5,-96.45,-,-,1,,453,Unmodified
19770616.19.24,Summary,6/16/77,4:55:00,3,Iowa,-,-,1,0,0,87,1,Woodbury,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.5,-96.38,-,-,1,,454,Unmodified
19770706.19.25,Summary,7/6/77,17:00:00,3,Iowa,-,-,1,0,0,10,0.5,Grundy,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.28,-92.63,-,-,1,,548,Unmodified
19770707.19.26,Summary,7/7/77,22:10:00,3,Iowa,-,-,1,0,0,10,1,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,42.78,-96.17,-,-,1,,556,Unmodified
19770710.19.27,Summary,7/10/77,23:15:00,3,Iowa,-,-,1,0,0,10,0.5,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,42.78,-96.18,-,-,1,,577,Unmodified
19770716.19.28,Summary,7/16/77,20:35:00,3,Iowa,-,-,2,0,0,20,1.9,Bremer,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.8,-92.48,42.8,-92.43,1,,595,Unmodified
19770815.19.29,Summary,8/15/77,16:00:00,3,Iowa,-,-,0,0,0,20,0.2,Monona,-,-,-,-,-,-,-,-,-,-,-,-,,41.97,-95.77,-,-,1,,685,Unmodified
19770815.19.30,Summary,8/15/77,18:45:00,3,Iowa,-,-,0,0,0,60,0.2,Polk,-,-,-,-,-,-,-,-,-,-,-,-,,41.73,-93.6,-,-,1,,686,Unmodified
19770815.19.31,Summary,8/15/77,20:30:00,3,Iowa,-,-,1,0,0,20,0.2,Iowa,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.8,-92.07,-,-,1,,687,Unmodified
19770815.19.32,Summary,8/15/77,23:10:00,3,Iowa,-,-,1,0,0,60,2,Johnson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.58,-91.65,-,-,1,,689,Unmodified
19770815.19.33,Summary,8/15/77,23:15:00,3,Iowa,-,-,1,0,0,60,0.5,Johnson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.67,-91.6,-,-,1,,690,Unmodified
19770816.19.34,Summary,8/16/77,0:01:00,3,Iowa,-,-,1,0,1,10,0.5,Muscatine,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.58,-91.02,-,-,1,,691,Unmodified
19770923.19.35,Summary,9/23/77,17:00:00,3,Iowa,-,-,1,0,0,10,1,Audubon,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.8,-94.93,-,-,1,,766,Unmodified
19770923.19.36,Summary,9/23/77,17:30:00,3,Iowa,-,-,0,0,0,10,0.5,Cherokee,-,-,-,-,-,-,-,-,-,-,-,-,,42.78,-95.43,-,-,1,,768,Unmodified
19780607.19.1,Summary,6/7/78,15:48:00,3,Iowa,-,-,1,0,0,30,2,Lee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.68,-91.27,-,-,1,,392,Unmodified
19780614.19.2,Summary,6/14/78,22:20:00,3,Iowa,-,-,1,0,0,17,1,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.28,-94.3,-,-,1,,422,Unmodified
19780615.19.3,Summary,6/15/78,0:01:00,3,Iowa,-,-,0,0,0,10,0.5,Wright,-,-,-,-,-,-,-,-,-,-,-,-,,42.67,-93.87,-,-,1,,423,Unmodified
19780617.19.4,Summary,6/17/78,16:00:00,3,Iowa,-,-,1,0,0,10,0.1,Mahaska,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.38,-92.65,-,-,1,,437,Unmodified
19780619.19.6,Summary,6/19/78,16:50:00,3,Iowa,-,-,0,0,0,10,0.1,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,,43.43,-96.02,-,-,1,,454,Unmodified
19780619.19.5,Summary,6/19/78,21:15:00,3,Iowa,-,-,1,0,0,10,0.1,Fremont,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.7,-95.5,-,-,1,,458,Unmodified
19780625.19.7,Summary,6/25/78,16:30:00,3,Iowa,-,-,0,0,0,10,0.1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,-,,42.25,-94.55,-,-,1,,486,Unmodified
19780626.19.8,Summary,6/26/78,0:41:00,3,Iowa,-,-,2,0,1,100,0.7,Poweshiek,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,41.58,-92.53,-,-,1,,492,Unmodified
19780701.19.9,Summary,7/1/78,14:30:00,3,Iowa,-,-,1,0,0,30,5,Lee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.67,-91.23,-,-,1,,516,Unmodified
19780705.19.10,Summary,7/5/78,16:20:00,3,Iowa,-,-,2,0,0,30,20.8,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,42.9,-96.55,42.78,-96.17,1,,557,Unmodified
19780705.19.11,Summary,7/5/78,17:30:00,3,Iowa,-,-,3,0,0,100,8,Sioux,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.18,-96.47,-,-,1,,564,Unmodified
19780705.19.12,Summary,7/5/78,18:00:00,3,Iowa,-,-,2,0,0,200,11.9,Sioux,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,43.03,-96.25,42.93,-96.05,1,,565,Unmodified
19780705.19.13,Summary,7/5/78,18:30:00,3,Iowa,-,-,1,0,0,30,1,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.87,-95.23,-,-,1,,566,Unmodified
19780705.19.14,Summary,7/5/78,19:40:00,3,Iowa,-,-,1,0,0,223,1,Sac,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.32,-95.23,-,-,1,,567,Unmodified
19780706.19.15,Summary,7/6/78,19:05:00,3,Iowa,-,-,2,0,0,200,14.2,Lyon,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,43.47,-96.4,43.43,-96.12,1,,571,Unmodified
19780707.19.16,Summary,7/7/78,0:02:00,3,Iowa,-,-,1,0,0,60,1,Grundy,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.37,-92.68,-,-,1,,573,Unmodified
19780714.19.17,Summary,7/14/78,16:00:00,3,Iowa,-,-,1,0,0,100,5,Emmet,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.43,-94.67,-,-,1,,595,Unmodified
19780714.19.18,Summary,7/14/78,16:30:00,3,Iowa,-,-,0,0,0,30,0.5,Emmet,-,-,-,-,-,-,-,-,-,-,-,-,,43.45,-94.82,-,-,1,,596,Unmodified
19780714.19.19,Summary,7/14/78,17:00:00,3,Iowa,-,-,1,0,0,100,9,Palo Alto,Kossuth,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.13,-94.57,43.07,-94.47,1,,597,Unmodified
19780714.19.20,Summary,7/14/78,17:00:00,3,Iowa,-,-,1,0,0,100,9,Palo Alto,Kossuth,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.13,-94.57,43.07,-94.47,1,,598,Unmodified
19780916.19.21,Summary,9/16/78,19:25:00,3,Iowa,-,-,3,6,45,200,31.8,Marshall,Jasper,Poweshiek,-,-,-,-,-,-,-,-,-,-,,41.97,-93.18,41.65,-92.7,1,,738,Unmodified
19780916.19.22,Summary,9/16/78,20:35:00,3,Iowa,-,-,1,0,1,100,1,Mahaska,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.28,-92.67,-,-,1,,739,Unmodified
19780916.19.23,Summary,9/16/78,20:45:00,3,Iowa,-,-,1,0,0,100,0.5,Mahaska,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.25,-92.5,-,-,1,,740,Unmodified
19790318.19.1,Summary,3/18/79,23:00:00,3,Iowa,-,-,1,0,0,30,0.3,Cass,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,41.38,-95.03,-,-,1,,44,Unmodified
19790329.29.1,Summary,3/29/79,17:45:00,3,Missouri,Iowa,-,4,0,20,500,18.8,Nodaway,Page,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.48,-95.15,40.7,-94.92,2,,64,Unmodified
19790329.29.1,State,3/29/79,17:45:00,3,Missouri,,,4,0,4,500,8,Nodaway,-,-,-,-,-,-,-,-,-,-,-,-,,40.48,-95.15,40.57,-95.03,2,,64,Unmodified
19790329.29.1,State,3/29/79,18:00:00,3,Iowa,,,4,0,16,500,10.8,Page,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.57,-95.03,40.7,-94.92,2,,64,Unmodified
19790329.19.3,Summary,3/29/79,18:10:00,3,Iowa,-,-,3,0,1,500,29.6,Taylor,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.58,-94.95,40.9,-94.57,1,,65,Unmodified
19790329.19.4,Summary,3/29/79,19:05:00,3,Iowa,-,-,3,0,4,500,57,Union,Madison,Warren,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.77,-94.38,41.37,-93.63,1,,67,Unmodified
19790329.19.5,Summary,3/29/79,20:40:00,3,Iowa,-,-,2,0,0,60,9.3,Warren,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.43,-93.5,41.52,-93.35,1,,68,Unmodified
19790508.19.6,Summary,5/8/79,4:15:00,3,Iowa,-,-,3,0,4,30,0.1,Woodbury,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.45,-96.17,-,-,1,,243,Unmodified
19790508.19.7,Summary,5/8/79,4:25:00,3,Iowa,-,-,1,0,3,30,0.2,Woodbury,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.47,-96.15,-,-,1,,244,Unmodified
19790526.19.8,Summary,5/26/79,12:15:00,3,Iowa,-,-,1,0,0,20,3.6,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,42.82,-96,42.77,-95.95,1,,295,Unmodified
19790605.19.9,Summary,6/5/79,18:05:00,3,Iowa,-,-,1,0,0,77,2,Tama,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.22,-92.7,-,-,1,,315,Unmodified
19790605.19.10,Summary,6/5/79,18:05:00,3,Iowa,-,-,1,0,0,77,2,Tama,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.2,-92.7,-,-,1,,316,Unmodified
19790605.19.11,Summary,6/5/79,18:10:00,3,Iowa,-,-,1,0,0,77,2,Tama,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.18,-92.72,-,-,1,,317,Unmodified
19790605.19.12,Summary,6/5/79,18:15:00,3,Iowa,-,-,1,0,0,77,2,Tama,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.18,-92.73,-,-,1,,318,Unmodified
19790605.19.13,Summary,6/5/79,18:20:00,3,Iowa,-,-,1,0,0,77,2,Tama,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.18,-92.75,-,-,1,,319,Unmodified
19790609.19.14,Summary,6/9/79,16:20:00,3,Iowa,-,-,1,0,0,30,8,Linn,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.05,-91.83,42.1,-91.68,1,,337,Unmodified
19790619.19.15,Summary,6/19/79,21:30:00,3,Iowa,-,-,0,0,0,30,2,Winneshiek,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.23,-92.07,-,-,1,,376,Unmodified
19790620.19.16,Summary,6/20/79,0:20:00,3,Iowa,-,-,0,0,0,30,3.6,Davis,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.78,-92.42,40.83,-92.37,1,,378,Unmodified
19790628.19.17,Summary,6/28/79,17:12:00,3,Iowa,-,-,0,0,0,30,0.5,Emmet,-,-,-,-,-,-,-,-,-,-,-,-,,43.4,-94.48,-,-,1,,423,Unmodified
19790628.19.18,Summary,6/28/79,17:25:00,3,Iowa,-,-,1,0,0,40,2.3,Emmet,Kossuth,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.3,-94.48,43.22,-94.45,1,,424,Unmodified
19790628.19.19,Summary,6/28/79,17:40:00,3,Iowa,-,-,3,2,34,300,15.9,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,43.25,-94.25,43.02,-94.22,1,,425,Unmodified
19790628.19.20,Summary,6/28/79,18:00:00,3,Iowa,-,-,0,0,0,40,0.5,Palo Alto,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.9,-94.7,-,-,1,,427,Unmodified
19790628.19.21,Summary,6/28/79,18:02:00,3,Iowa,-,-,4,3,26,33,14.9,Pocahontas,Calhoun,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.63,-94.6,42.45,-94.43,1,,428,Unmodified
19790628.19.22,Summary,6/28/79,18:37:00,3,Iowa,-,-,1,0,0,33,3.6,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.97,-94.25,42.92,-94.2,1,,432,Unmodified
19790628.19.23,Summary,6/28/79,18:40:00,3,Iowa,-,-,1,0,0,300,20.3,Kossuth,Humboldt,Wright,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.92,-94.07,42.65,-93.82,1,,433,Unmodified
19790628.19.24,Summary,6/28/79,20:01:00,3,Iowa,-,-,2,0,10,350,7.2,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.52,-93.8,42.42,-93.73,1,,443,Unmodified
19790628.19.25,Summary,6/28/79,20:20:00,3,Iowa,-,-,2,0,0,177,1,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.42,-93.73,-,-,1,,444,Unmodified
19790628.19.26,Summary,6/28/79,20:40:00,3,Iowa,-,-,1,0,0,40,12.9,Dallas,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.67,-94.2,41.53,-94.02,1,,446,Unmodified
19790710.19.27,Summary,7/10/79,19:25:00,3,Iowa,-,-,0,0,0,30,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,41.6,-93.9,-,-,1,,494,Unmodified
19790713.19.28,Summary,7/13/79,18:15:00,3,Iowa,-,-,1,0,0,60,0.8,Wright,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.83,-93.62,-,-,1,,511,Unmodified
19790713.19.29,Summary,7/13/79,21:30:00,3,Iowa,-,-,1,0,0,20,0.2,Linn,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.92,-91.42,-,-,1,,512,Unmodified
19790727.19.30,Summary,7/27/79,18:30:00,3,Iowa,-,-,1,0,0,60,1,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.4,-95.02,-,-,1,,564,Unmodified
19790727.19.31,Summary,7/27/79,19:45:00,3,Iowa,-,-,0,0,0,10,0.1,Muscatine,-,-,-,-,-,-,-,-,-,-,-,-,,41.42,-91.32,-,-,1,,565,Unmodified
19790730.19.32,Summary,7/30/79,2:00:00,3,Iowa,-,-,1,0,0,100,23,Ida,Crawford,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.28,-95.65,42.18,-95.2,1,,582,Unmodified
19790730.19.33,Summary,7/30/79,3:15:00,3,Iowa,-,-,0,0,0,30,0.2,Polk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.78,-93.72,-,-,1,,583,Unmodified
19790730.19.34,Summary,7/30/79,4:00:00,3,Iowa,-,-,1,0,0,30,1,Muscatine,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.4,-92.65,-,-,1,,584,Unmodified
19790804.19.35,Summary,8/4/79,6:19:00,3,Iowa,-,-,1,0,0,30,0.1,Winneshiek,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.15,-91.83,-,-,1,,603,Unmodified
19790804.19.36,Summary,8/4/79,6:20:00,3,Iowa,-,-,1,0,1,30,0.1,Winneshiek,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.25,-91.8,-,-,1,,604,Unmodified
19790804.19.37,Summary,8/4/79,6:35:00,3,Iowa,-,-,1,0,0,30,0.1,Winneshiek,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.15,-91.77,-,-,1,,605,Unmodified
19790805.19.38,Summary,8/5/79,17:25:00,3,Iowa,-,-,1,0,1,300,1.3,Clinton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.87,-90.38,41.83,-90.35,1,,610,Unmodified
19790805.19.39,Summary,8/5/79,19:55:00,3,Iowa,-,-,1,0,0,150,1,Scott,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.53,-90.52,-,-,1,,611,Unmodified
19790808.19.40,Summary,8/8/79,9:30:00,3,Iowa,-,-,2,0,0,100,0.4,Sioux,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,43.07,-95.88,-,-,1,,615,Unmodified
19790808.19.41,Summary,8/8/79,18:00:00,3,Iowa,-,-,1,0,0,30,2,Iowa,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.8,-92.07,-,-,1,,619,Unmodified
19790819.19.42,Summary,8/19/79,16:30:00,3,Iowa,-,-,0,0,0,30,0.2,Osceola,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.3,-95.83,-,-,1,,657,Unmodified
19790819.19.43,Summary,8/19/79,18:32:00,3,Iowa,-,-,1,0,0,100,4.7,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.42,-93.87,42.47,-93.78,1,,658,Unmodified
19790819.19.44,Summary,8/19/79,20:32:00,3,Iowa,-,-,0,0,0,30,0.1,Jasper,-,-,-,-,-,-,-,-,-,-,-,-,,46.15,-93.18,-,-,1,,660,Unmodified
19790819.19.45,Summary,8/19/79,22:30:00,3,Iowa,-,-,1,0,0,60,0.2,Mahaska,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.47,-92.67,-,-,1,,661,Unmodified
19790826.19.46,Summary,8/26/79,17:30:00,3,Iowa,-,-,1,0,0,200,4.9,Jasper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.73,-92.95,41.8,-92.88,1,,694,Unmodified
19790828.19.47,Summary,8/28/79,17:14:00,3,Iowa,-,-,0,0,0,60,1,Winnebago,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.27,-93.58,-,-,1,,700,Unmodified
19790828.19.48,Summary,8/28/79,17:25:00,3,Iowa,-,-,3,2,14,533,38.3,Mills,Fremont,Page,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.92,-95.77,40.53,-95.22,1,,702,Unmodified
19790828.19.49,Summary,8/28/79,17:45:00,3,Iowa,-,-,1,0,0,60,1,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.28,-93,-,-,1,,703,Unmodified
19790828.19.50,Summary,8/28/79,19:00:00,3,Iowa,-,-,0,0,0,60,1.3,Story,-,-,-,-,-,-,-,-,-,-,-,-,,42.15,-93.57,42.18,-93.6,1,,708,Unmodified
19790905.19.51,Summary,9/5/79,23:45:00,3,Iowa,-,-,1,0,0,30,0.3,Page,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.82,-95.28,-,-,1,,754,Unmodified
19791022.19.52,Summary,10/22/79,3:30:00,3,Iowa,-,-,1,0,0,60,0.5,Lee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.68,-91.37,-,-,1,,812,Unmodified
19800529.19.1,Summary,5/29/80,16:15:00,3,Iowa,-,-,0,0,0,60,0.3,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,,43.32,-96.45,-,-,1,,350,Unmodified
19800529.19.2,Summary,5/29/80,16:30:00,3,Iowa,-,-,2,0,0,30,0.5,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.18,-93.2,-,-,1,,354,Unmodified
19800529.19.3,Summary,5/29/80,19:00:00,3,Iowa,-,-,1,0,0,40,4.2,Buena Vista,Pocahontas,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.6,-94.97,42.58,-94.83,1,,359,Unmodified
19800529.19.4,Summary,5/29/80,20:00:00,3,Iowa,-,-,1,0,0,30,0.5,Webster,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.52,-94.53,-,-,1,,368,Unmodified
19800529.19.5,Summary,5/29/80,20:00:00,3,Iowa,-,-,0,0,0,30,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,-,,43.38,-92.55,-,-,1,,369,Unmodified
19800529.19.6,Summary,5/29/80,20:45:00,3,Iowa,-,-,1,0,0,30,0.1,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.37,-93.82,-,-,1,,374,Unmodified
19800529.19.7,Summary,5/29/80,21:00:00,3,Iowa,-,-,1,0,0,30,1,Harrison,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.83,-95.83,-,-,1,,375,Unmodified
19800529.19.8,Summary,5/29/80,21:20:00,3,Iowa,-,-,1,0,0,30,0.1,Carroll,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.12,-94.93,-,-,1,,376,Unmodified
19800530.19.9,Summary,5/30/80,10:20:00,3,Iowa,-,-,1,0,0,30,1,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.1,-93.35,-,-,1,,378,Unmodified
19800602.19.10,Summary,6/2/80,6:30:00,3,Iowa,-,-,2,0,0,80,4.7,Wayne,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.65,-93.42,40.65,-93.32,1,,408,Unmodified
19800602.19.11,Summary,6/2/80,7:00:00,3,Iowa,-,-,1,0,3,30,2,Appanoose,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.67,-93.02,-,-,1,,409,Unmodified
19800602.19.12,Summary,6/2/80,7:05:00,3,Iowa,-,-,2,0,5,80,19.8,Appanoose,Davis,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.63,-92.92,40.72,-92.55,1,,410,Unmodified
19800602.19.13,Summary,6/2/80,15:25:00,3,Iowa,-,-,4,0,0,140,31.2,Decatur,Wayne,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.62,-93.92,40.58,-93.32,1,,417,Unmodified
19800602.19.14,Summary,6/2/80,17:20:00,3,Iowa,-,-,1,0,0,50,3.6,Dubuque,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.43,-90.93,42.43,-90.85,1,,418,Unmodified
19800606.19.15,Summary,6/6/80,12:00:00,3,Iowa,-,-,1,0,0,40,1.3,Polk,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.6,-93.65,41.62,-93.6,1,,487,Unmodified
19800606.19.16,Summary,6/6/80,23:05:00,3,Iowa,-,-,1,0,0,40,4.1,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,42.82,-96.28,42.78,-96.2,1,,494,Unmodified
19800613.19.17,Summary,6/13/80,18:02:00,3,Iowa,-,-,1,0,0,20,0.1,Humboldt,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.77,-94,-,-,1,,533,Unmodified
19800614.19.18,Summary,6/14/80,19:05:00,3,Iowa,-,-,1,0,0,30,9.3,Warren,Clarke,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.25,-93.73,41.13,-93.6,1,,543,Unmodified
19800614.19.19,Summary,6/14/80,19:05:00,3,Iowa,-,-,1,0,0,30,9.3,Warren,Clarke,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.25,-93.73,41.13,-93.6,1,,544,Unmodified
19800614.19.20,Summary,6/14/80,21:23:00,3,Iowa,-,-,1,0,0,30,10.3,Van Buren,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.68,-92.08,40.67,-91.88,1,,547,Unmodified
19800617.19.21,Summary,6/17/80,23:20:00,3,Iowa,-,-,1,0,0,20,0.2,Muscatine,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.57,-91.17,-,-,1,,557,Unmodified
19800627.19.22,Summary,6/27/80,18:30:00,3,Iowa,-,-,1,0,0,20,0.1,Hancock,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.18,-93.6,-,-,1,,605,Unmodified
19800628.19.23,Summary,6/28/80,0:05:00,3,Iowa,-,-,1,0,0,20,0.1,Scott,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,41.53,-90.6,-,-,1,,606,Unmodified
19800704.19.24,Summary,7/4/80,21:30:00,3,Iowa,-,-,1,0,0,60,1.3,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.37,-94.93,41.4,-94.88,1,,623,Unmodified
19800705.19.25,Summary,7/5/80,0:24:00,3,Iowa,-,-,1,0,0,40,0.1,Henry,Des Moines,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.92,-91.4,40.92,-91.33,1,,625,Unmodified
19800705.19.26,Summary,7/5/80,0:26:00,3,Iowa,-,-,1,0,0,30,0.1,Des Moines,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.87,-91.3,-,-,1,,626,Unmodified
