"name","year","month","day","tmax","tmin","tobs","prcp","snow","snwd","awnd","wsf5"
"Oshkosh, WI",2013,12,26,21,14,14,0.21,2,14,3.8,15
"Oshkosh, WI",2013,12,27,21,6,7,0,0,14,8.72,32
"Oshkosh, WI",2013,12,28,34,7,28,0,0,11,10.07,28
"Oshkosh, WI",2013,12,29,41,25,25,0,0,9,12.3,34
"Oshkosh, WI",2013,12,30,25,-14,-13,0,0,7,5.14,12.1
"Oshkosh, WI",2013,12,31,1,-14,0,0.02,0.4,7,6.93,17
"Oshkosh, WI",2014,1,1,5,-7,-3,0,0,7,9.84,21
"Oshkosh, WI",2014,1,2,8,-3,4,0,0,7,10.51,23
"Oshkosh, WI",2014,1,3,10,-11,-5,0,0,7,16.11,42.1
"Oshkosh, WI",2014,1,4,24,-6,24,0,0,7,14.09,36
"Oshkosh, WI",2014,1,5,31,-6,5,0,0,7,12.97,25.9
"Oshkosh, WI",2014,1,6,5,-17,-17,0,0,7,15.66,34
"Oshkosh, WI",2014,1,7,-14,-21,-16,0,0,7,8.05,21.9
"Oshkosh, WI",2014,1,8,3,-17,-6,0,0,7,4.92,14.1
"Oshkosh, WI",2014,1,9,7,-11,-9,0,0,7,4.25,14.1
"Oshkosh, WI",2014,1,10,25,-11,24,0,0,7,8.72,21
"Oshkosh, WI",2014,1,11,35,24,31,0.25,0,6,10.74,27.1
"Oshkosh, WI",2014,1,12,31,25,26,0,0,6,12.97,36.9
"Oshkosh, WI",2014,1,13,39,25,36,0,0,5,7.61,28
"Oshkosh, WI",2014,1,14,39,22,26,0,0,4,13.42,40
"Oshkosh, WI",2014,1,15,32,13,13,0.22,4,8,11.41,31.1
"Oshkosh, WI",2014,1,16,23,10,23,0.01,0.2,8,15.66,36
"Oshkosh, WI",2014,1,17,31,10,11,0.08,0.5,8,9.4,23.9
"Oshkosh, WI",2014,1,18,22,4,7,0.01,0.3,8,3.8,11
"Oshkosh, WI",2014,1,19,20,6,20,0,0,8,8.72,25.9
"Oshkosh, WI",2014,1,20,34,13,13,0.01,0,8,11.41,29.1
"Oshkosh, WI",2014,1,21,14,-8,-7,0.02,0.3,8,6.93,17
"Oshkosh, WI",2014,1,22,5,-9,3,0.02,0.5,8,11.86,23.9
"Oshkosh, WI",2014,1,23,8,-9,-1,0.03,0.4,9,10.96,28
"Oshkosh, WI",2014,1,24,8,-8,4,0,0,9,15.66,40.9
"Oshkosh, WI",2014,1,25,28,4,12,0.03,0.4,7,14.76,36
"Oshkosh, WI",2014,1,26,12,-1,7,0.05,1.1,8,11.41,34
"Oshkosh, WI",2014,1,27,15,-8,-8,0.01,0.1,8,13.87,32
"Oshkosh, WI",2014,1,28,-6,-16,-14,0,0,8,8.95,23.9
"Oshkosh, WI",2014,1,29,3,-15,-3,0,0,8,13.42,36.9
"Oshkosh, WI",2014,1,30,25,-4,23,0,0,7,17,38
"Oshkosh, WI",2014,1,31,28,-1,2,0.1,2,9,5.37,17
"Oshkosh, WI",2014,2,1,8,-4,5,0,0,9,3.58,14.1
"Oshkosh, WI",2014,2,2,15,-4,1,0.04,0.8,10,5.59,15
"Oshkosh, WI",2014,2,3,15,-13,-5,0,0,10,8.05,19.9
"Oshkosh, WI",2014,2,4,19,-6,5,0,0,9,7.16,25.1
"Oshkosh, WI",2014,2,5,18,4,12,0,0,9,11.86,31.1
"Oshkosh, WI",2014,2,6,14,-8,-7,0,0,8,8.05,21
"Oshkosh, WI",2014,2,7,14,-8,-7,0,0,8,7.83,23.9
"Oshkosh, WI",2014,2,8,14,-7,-1,0,0,8,4.7,13
"Oshkosh, WI",2014,2,9,14,-2,7,0.01,0.2,8,8.72,21
"Oshkosh, WI",2014,2,10,17,-10,-9,0,0,8,7.83,17
"Oshkosh, WI",2014,2,11,7,-11,-11,0,0,8,7.38,21
"Oshkosh, WI",2014,2,12,13,-11,8,0,0,8,8.72,25.1
"Oshkosh, WI",2014,2,13,19,0,19,0.09,1.9,10,10.51,35.1
"Oshkosh, WI",2014,2,14,25,9,10,0.08,1.1,11,10.74,25.9
"Oshkosh, WI",2014,2,15,23,-6,-5,0,0,11,3.8,13
"Oshkosh, WI",2014,2,16,20,-5,8,0.07,1.2,12,6.26,23
"Oshkosh, WI",2014,2,17,23,6,23,0.01,0.3,12,8.95,31.1
"Oshkosh, WI",2014,2,18,26,13,22,0.28,3.4,15,7.16,19.9
"Oshkosh, WI",2014,2,19,43,21,24,0,0,15,9.62,21
"Oshkosh, WI",2014,2,20,45,24,35,0,0,14,14.54,38
"Oshkosh, WI",2014,2,21,38,20,20,0.5,0,10,17,42.9
"Oshkosh, WI",2014,2,22,26,13,13,0,0,10,11.63,25.9
"Oshkosh, WI",2014,2,23,27,5,5,0,0,10,10.96,27.1
"Oshkosh, WI",2014,2,24,23,4,4,0,0,10,10.07,25.9
"Oshkosh, WI",2014,2,25,18,4,5,0,0,10,11.18,25.9
"Oshkosh, WI",2014,2,26,12,-8,-7,0,0,10,12.3,40.9
"Oshkosh, WI",2014,2,27,13,-7,-6,0,0,10,10.51,36
"Oshkosh, WI",2014,2,28,5,-7,-3,0,0,10,6.71,25.9
"Oshkosh, WI",2014,3,1,17,-3,7,0.1,1.5,11,10.51,19
"Oshkosh, WI",2014,3,2,10,-4,-4,0.09,1.8,13,10.51,19.9
"Oshkosh, WI",2014,3,3,5,-14,-14,0,0,13,5.59,16.1
"Oshkosh, WI",2014,3,4,14,-14,11,0.1,1.2,14,4.03,12.1
"Oshkosh, WI",2014,3,5,17,10,10,0.01,0.2,13,9.62,21
"Oshkosh, WI",2014,3,6,14,-7,0,0,0,13,5.59,15
"Oshkosh, WI",2014,3,7,29,0,21,0,0,13,9.62,23
"Oshkosh, WI",2014,3,8,41,21,22,0,0,13,7.83,23.9
"Oshkosh, WI",2014,3,9,29,15,18,0,0,13,11.41,35.1
"Oshkosh, WI",2014,3,10,37,18,36,0,0,11,4.92,16.1
"Oshkosh, WI",2014,3,11,55,18,38,0,0,9,6.71,19.9
"Oshkosh, WI",2014,3,12,44,22,22,0,0,6,11.18,30
"Oshkosh, WI",2014,3,13,22,14,14,0,0,6,12.53,31.1
"Oshkosh, WI",2014,3,14,40,14,40,0,0,6,12.97,35.1
"Oshkosh, WI",2014,3,15,46,29,29,0,0,4,9.4,25.1
"Oshkosh, WI",2014,3,16,35,7,7,0,0,3,10.29,30
"Oshkosh, WI",2014,3,17,21,6,15,0,0,3,8.95,23.9
"Oshkosh, WI",2014,3,18,32,15,25,0,0,2,9.84,19.9
"Oshkosh, WI",2014,3,19,44,25,32,0.13,0.2,1,11.86,30
"Oshkosh, WI",2014,3,20,38,29,31,0,0,1,7.16,19.9
"Oshkosh, WI",2014,3,21,41,25,26,0,0,1,8.5,25.9
"Oshkosh, WI",2014,3,22,44,26,32,0,0,0,13.42,25.9
"Oshkosh, WI",2014,3,23,32,12,12,0,0,0,9.4,21.9
"Oshkosh, WI",2014,3,24,25,12,14,0,0,0,8.5,27.1
"Oshkosh, WI",2014,3,25,34,12,14,0.03,0.2,0,12.3,30
"Oshkosh, WI",2014,3,26,21,12,14,0,0,0,9.62,25.9
"Oshkosh, WI",2014,3,27,38,14,37,0.01,0,0,12.53,29.1
"Oshkosh, WI",2014,3,28,39,32,32,0.85,0,0,9.62,25.9
"Oshkosh, WI",2014,3,29,42,30,30,0,0,0,7.16,18.1
"Oshkosh, WI",2014,3,30,42,26,28,0,0,0,9.84,31.1
"Oshkosh, WI",2014,3,31,55,28,38,0,0,0,11.63,29.1
"Oshkosh, WI",2014,4,1,59,32,32,0,0,0,12.53,36
"Oshkosh, WI",2014,4,2,37,25,25,0,0,0,7.61,19
"Oshkosh, WI",2014,4,3,44,25,30,0,0,0,12.75,27.1
"Oshkosh, WI",2014,4,4,36,30,32,0.12,0,0,12.75,38
"Oshkosh, WI",2014,4,5,34,26,26,0.1,0,0,6.93,21.9
"Oshkosh, WI",2014,4,6,51,26,36,0,0,0,12.3,29.1
"Oshkosh, WI",2014,4,7,60,36,40,0,0,0,6.71,18.1
"Oshkosh, WI",2014,4,8,60,39,39,0.07,0,0,6.71,27.1
"Oshkosh, WI",2014,4,9,55,34,35,0,0,0,11.63,33.1
"Oshkosh, WI",2014,4,10,61,35,48,0,0,0,12.3,34
"Oshkosh, WI",2014,4,11,61,39,42,0,0,0,6.49,29.1
"Oshkosh, WI",2014,4,12,62,42,43,0,0,0,9.84,34
"Oshkosh, WI",2014,4,13,44,37,39,3.7,0,0,9.62,38
"Oshkosh, WI",2014,4,14,44,31,31,1.73,0.8,1,15.21,32
"Oshkosh, WI",2014,4,15,32,20,21,0.18,0.8,1,5.82,19.9
"Oshkosh, WI",2014,4,16,32,20,31,0,0,0,13.2,32
"Oshkosh, WI",2014,4,17,43,31,37,0,0,0,10.51,25.9
"Oshkosh, WI",2014,4,18,54,34,35,0,0,0,6.71,16.1
"Oshkosh, WI",2014,4,19,50,34,34,0,0,0,10.96,25.1
"Oshkosh, WI",2014,4,20,57,34,51,0,0,0,5.82,29.1
"Oshkosh, WI",2014,4,21,63,49,50,0.05,0,0,6.93,32
"Oshkosh, WI",2014,4,22,68,39,40,0.03,0,0,12.97,30
"Oshkosh, WI",2014,4,23,52,33,35,0,0,0,6.71,18.1
"Oshkosh, WI",2014,4,24,53,33,41,0,0,0,9.17,25.9
"Oshkosh, WI",2014,4,25,47,41,41,0.31,0,0,10.51,29.1
"Oshkosh, WI",2014,4,26,62,35,36,0,0,0,12.08,27.1
"Oshkosh, WI",2014,4,27,48,36,38,0.03,0,0,15.21,33.1
"Oshkosh, WI",2014,4,28,46,38,44,0.03,0,0,17.67,36
"Oshkosh, WI",2014,4,29,49,38,38,0.78,0,0,9.17,32
"Oshkosh, WI",2014,4,30,47,38,47,0.15,0,0,10.07,25.9
"Oshkosh, WI",2014,5,1,56,38,41,0,0,0,7.16,19
"Oshkosh, WI",2014,5,2,56,38,44,0.01,0,0,6.26,18.1
"Oshkosh, WI",2014,5,3,52,42,45,0.03,0,0,9.84,31.1
"Oshkosh, WI",2014,5,4,60,41,42,0,0,0,9.84,23.9
"Oshkosh, WI",2014,5,5,60,42,42,0,0,0,8.95,21.9
"Oshkosh, WI",2014,5,6,54,41,43,0,0,0,11.86,25.1
"Oshkosh, WI",2014,5,7,59,43,44,0.44,0,0,11.86,25.9
"Oshkosh, WI",2014,5,8,53,44,51,0.1,0,0,6.93,27.1
"Oshkosh, WI",2014,5,9,73,51,64,0.13,0,0,12.75,35.1
"Oshkosh, WI",2014,5,10,69,45,48,0,0,0,6.93,21.9
"Oshkosh, WI",2014,5,11,71,48,64,0,0,0,8.05,25.9
"Oshkosh, WI",2014,5,12,76,56,57,1.26,0,0,10.29,48.1
"Oshkosh, WI",2014,5,13,75,54,54,0.42,0,0,11.18,28
"Oshkosh, WI",2014,5,14,58,45,47,0.03,0,0,7.16,30
"Oshkosh, WI",2014,5,15,57,37,38,0.02,0,0,13.2,33.1
"Oshkosh, WI",2014,5,16,53,35,38,0,0,0,5.59,19.9
"Oshkosh, WI",2014,5,17,53,38,41,0,0,0,7.38,23
"Oshkosh, WI",2014,5,18,61,41,48,0,0,0,8.95,21
"Oshkosh, WI",2014,5,19,71,48,52,0,0,0,11.41,30
"Oshkosh, WI",2014,5,20,67,52,56,0.27,0,0,6.04,25.9
"Oshkosh, WI",2014,5,21,74,55,57,0.01,0,0,9.17,32
"Oshkosh, WI",2014,5,22,79,53,54,0,0,0,6.93,21
"Oshkosh, WI",2014,5,23,68,49,52,0,0,0,5.82,23
"Oshkosh, WI",2014,5,24,69,50,53,0,0,0,4.47,15
"Oshkosh, WI",2014,5,25,77,53,56,0,0,0,7.16,23
"Oshkosh, WI",2014,5,26,82,56,66,0,0,0,7.61,25.9
"Oshkosh, WI",2014,5,27,83,65,68,0.14,0,0,6.49,19
"Oshkosh, WI",2014,5,28,73,56,56,0.95,0,0,9.17,21
"Oshkosh, WI",2014,5,29,69,52,56,0.01,0,0,6.04,15
"Oshkosh, WI",2014,5,30,77,54,58,0,0,0,4.7,17
"Oshkosh, WI",2014,5,31,82,58,63,0,0,0,8.72,23
"Oshkosh, WI",2014,6,1,87,63,66,0.01,0,0,10.29,32
"Oshkosh, WI",2014,6,2,84,66,71,2.74,0,0,10.51,36
"Oshkosh, WI",2014,6,3,78,60,60,0.98,0,0,8.95,30
"Oshkosh, WI",2014,6,4,76,60,63,0,0,0,4.92,17
"Oshkosh, WI",2014,6,5,74,54,61,0,0,0,5.82,14.1
"Oshkosh, WI",2014,6,6,77,60,64,0,0,0,5.82,19.9
"Oshkosh, WI",2014,6,7,80,60,66,0,0,0,8.95,23
"Oshkosh, WI",2014,6,8,82,55,56,0.41,0,0,9.62,25.1
"Oshkosh, WI",2014,6,9,72,54,58,0,0,0,6.71,15
"Oshkosh, WI",2014,6,10,73,58,59,0,0,0,8.05,18.1
"Oshkosh, WI",2014,6,11,72,59,61,0,0,0,10.51,23
"Oshkosh, WI",2014,6,12,69,58,69,0.03,0,0,10.07,29.1
"Oshkosh, WI",2014,6,13,75,52,52,0,0,0,10.07,36
"Oshkosh, WI",2014,6,14,72,52,57,0,0,0,9.17,27.1
"Oshkosh, WI",2014,6,15,74,57,65,0,0,0,11.63,36.9
"Oshkosh, WI",2014,6,16,81,63,68,0.06,0,0,8.5,57
"Oshkosh, WI",2014,6,17,86,64,67,1.37,0,0,6.93,40.9
"Oshkosh, WI",2014,6,18,86,66,67,0.47,0,0,9.62,31.1
"Oshkosh, WI",2014,6,19,74,64,65,0.4,0,0,10.07,23
"Oshkosh, WI",2014,6,20,75,63,63,0.16,0,0,7.16,18.1
"Oshkosh, WI",2014,6,21,63,61,61,0.06,0,0,6.93,21
"Oshkosh, WI",2014,6,22,72,61,65,0,0,0,5.82,12.1
"Oshkosh, WI",2014,6,23,74,64,65,0.1,0,0,5.59,NA
"Oshkosh, WI",2014,6,24,80,64,67,1.84,0,0,5.82,25.9
"Oshkosh, WI",2014,6,25,82,64,64,1.03,0,0,8.05,19.9
"Oshkosh, WI",2014,6,26,71,60,62,0,0,0,6.04,15
"Oshkosh, WI",2014,6,27,75,62,67,0,0,0,8.72,25.9
"Oshkosh, WI",2014,6,28,83,67,71,0,0,0,11.18,25.9
"Oshkosh, WI",2014,6,29,86,67,67,0.01,0,0,10.07,33.1
"Oshkosh, WI",2014,6,30,86,67,70,0.02,0,0,10.07,25.1
"Oshkosh, WI",2014,7,1,81,64,65,0.19,0,0,9.84,25.1
"Oshkosh, WI",2014,7,2,77,59,60,0.2,0,0,7.38,25.9
"Oshkosh, WI",2014,7,3,67,53,56,0.32,0,0,5.82,29.1
"Oshkosh, WI",2014,7,4,75,55,58,0,0,0,4.47,18.1
"Oshkosh, WI",2014,7,5,78,58,61,0,0,0,11.63,29.1
"Oshkosh, WI",2014,7,6,76,61,66,0,0,0,8.95,25.1
"Oshkosh, WI",2014,7,7,77,66,68,0,0,0,8.05,33.1
"Oshkosh, WI",2014,7,8,84,63,64,0.72,0,0,11.18,34
"Oshkosh, WI",2014,7,9,76,59,60,0.11,0,0,5.82,23
"Oshkosh, WI",2014,7,10,73,54,59,0,0,0,6.04,21
"Oshkosh, WI",2014,7,11,79,59,65,0,0,0,10.74,28
"Oshkosh, WI",2014,7,12,80,65,71,0,0,0,4.25,27.1
"Oshkosh, WI",2014,7,13,78,62,64,0,0,0,8.28,25.9
"Oshkosh, WI",2014,7,14,77,58,61,0,0,0,7.61,28
"Oshkosh, WI",2014,7,15,73,53,54,0.28,0,0,10.96,29.1
"Oshkosh, WI",2014,7,16,68,51,54,0,0,0,4.92,15
"Oshkosh, WI",2014,7,17,72,53,57,0,0,0,5.37,14.1
"Oshkosh, WI",2014,7,18,76,57,61,0,0,0,8.72,19.9
"Oshkosh, WI",2014,7,19,78,61,63,0,0,0,7.61,21.9
"Oshkosh, WI",2014,7,20,80,62,62,0,0,0,9.4,21.9
"Oshkosh, WI",2014,7,21,81,62,68,0,0,0,10.51,23.9
"Oshkosh, WI",2014,7,22,86,68,73,0,0,0,13.87,32
"Oshkosh, WI",2014,7,23,91,59,60,0,0,0,9.17,28
"Oshkosh, WI",2014,7,24,76,56,59,0,0,0,5.82,21
"Oshkosh, WI",2014,7,25,76,56,62,0,0,0,10.29,27.1
"Oshkosh, WI",2014,7,26,72,62,64,0,0,0,5.82,16.1
"Oshkosh, WI",2014,7,27,82,64,67,0,0,0,11.63,34
"Oshkosh, WI",2014,7,28,76,53,53,0,0,0,9.17,21.9
"Oshkosh, WI",2014,7,29,76,53,61,0,0,0,7.38,45
"Oshkosh, WI",2014,7,30,78,57,60,0.23,0,0,4.25,16.1
"Oshkosh, WI",2014,7,31,75,59,61,0,0,0,4.92,31.1
"Oshkosh, WI",2014,8,1,80,61,63,0.54,0,0,3.8,19
"Oshkosh, WI",2014,8,2,81,57,65,0.01,0,0,3.58,NA
"Oshkosh, WI",2014,8,3,83,65,73,0,0,0,5.59,38.9
"Oshkosh, WI",2014,8,4,82,65,66,0.77,0,0,4.47,23
"Oshkosh, WI",2014,8,5,73,60,65,0.48,0,0,3.8,15
"Oshkosh, WI",2014,8,6,77,60,61,0,0,0,2.46,12.1
"Oshkosh, WI",2014,8,7,81,58,66,0,0,0,3.8,15
"Oshkosh, WI",2014,8,8,80,62,69,0,0,0,3.8,15
"Oshkosh, WI",2014,8,9,82,66,66,0,0,0,4.03,19
"Oshkosh, WI",2014,8,10,82,64,64,0,0,0,2.24,12.1
"Oshkosh, WI",2014,8,11,84,64,65,0,0,0,5.82,28
"Oshkosh, WI",2014,8,12,79,57,57,0.78,0,0,12.3,30
"Oshkosh, WI",2014,8,13,74,56,59,0.17,0,0,6.49,19.9
"Oshkosh, WI",2014,8,14,78,53,53,0,0,0,5.14,19.9
"Oshkosh, WI",2014,8,15,72,52,52,0,0,0,4.92,14.1
"Oshkosh, WI",2014,8,16,78,52,62,0,0,0,8.5,23.9
"Oshkosh, WI",2014,8,17,85,60,60,0.17,0,0,8.72,19
"Oshkosh, WI",2014,8,18,68,58,60,0,0,0,7.61,38.9
"Oshkosh, WI",2014,8,19,82,60,64,1.4,0,0,6.71,19
"Oshkosh, WI",2014,8,20,77,62,62,0,0,0,5.14,12.1
"Oshkosh, WI",2014,8,21,77,62,67,0,0,0,5.14,NA
"Oshkosh, WI",2014,8,22,74,67,70,0.28,0,0,5.82,17
"Oshkosh, WI",2014,8,23,85,70,71,0,0,0,6.26,18.1
"Oshkosh, WI",2014,8,24,78,70,71,0,0,0,10.07,21
"Oshkosh, WI",2014,8,25,79,71,71,0,0,0,7.61,32
"Oshkosh, WI",2014,8,26,82,67,68,0.2,0,0,6.71,19
"Oshkosh, WI",2014,8,27,75,62,64,0,0,0,4.92,17
"Oshkosh, WI",2014,8,28,74,60,63,0,0,0,5.82,17
"Oshkosh, WI",2014,8,29,74,60,65,0.21,0,0,9.62,25.1
"Oshkosh, WI",2014,8,30,86,65,70,0.15,0,0,7.16,23
"Oshkosh, WI",2014,8,31,77,63,65,0.09,0,0,6.04,19.9
"Oshkosh, WI",2014,9,1,82,63,70,0,0,0,7.61,23
"Oshkosh, WI",2014,9,2,76,59,59,0,0,0,4.7,17
"Oshkosh, WI",2014,9,3,77,59,61,0,0,0,8.05,25.9
"Oshkosh, WI",2014,9,4,81,61,71,0,0,0,12.3,40.9
"Oshkosh, WI",2014,9,5,82,67,69,0.62,0,0,11.41,28
"Oshkosh, WI",2014,9,6,72,52,62,0,0,0,6.93,23
"Oshkosh, WI",2014,9,7,74,52,61,0,0,0,4.7,11
"Oshkosh, WI",2014,9,8,80,58,58,0,0,0,8.05,23
"Oshkosh, WI",2014,9,9,75,58,60,0,0,0,6.04,16.1
"Oshkosh, WI",2014,9,10,81,59,68,0.03,0,0,13.65,36.9
"Oshkosh, WI",2014,9,11,74,44,44,0.35,0,0,10.51,23.9
"Oshkosh, WI",2014,9,12,52,43,43,0.02,0,0,7.16,16.1
"Oshkosh, WI",2014,9,13,48,41,42,0.25,0,0,5.82,19
"Oshkosh, WI",2014,9,14,58,42,48,0,0,0,9.84,29.1
"Oshkosh, WI",2014,9,15,65,42,53,0.01,0,0,4.7,13
"Oshkosh, WI",2014,9,16,60,40,41,0.08,0,0,5.37,19.9
"Oshkosh, WI",2014,9,17,65,41,47,0,0,0,6.49,23.9
"Oshkosh, WI",2014,9,18,70,47,48,0,0,0,6.49,19.9
"Oshkosh, WI",2014,9,19,61,47,55,0,0,0,13.87,40.9
"Oshkosh, WI",2014,9,20,73,55,62,0.25,0,0,8.72,38.9
"Oshkosh, WI",2014,9,21,74,54,55,0.3,0,0,11.41,35.1
"Oshkosh, WI",2014,9,22,60,41,41,0.05,0,0,5.14,18.1
"Oshkosh, WI",2014,9,23,68,41,49,0,0,0,4.92,14.1
"Oshkosh, WI",2014,9,24,75,49,54,0,0,0,5.82,18.1
"Oshkosh, WI",2014,9,25,72,53,57,0.01,0,0,3.8,15
"Oshkosh, WI",2014,9,26,78,52,53,0,0,0,2.01,NA
"Oshkosh, WI",2014,9,27,78,52,56,0,0,0,4.03,12.1
"Oshkosh, WI",2014,9,28,81,56,56,0,0,0,3.13,12.1
"Oshkosh, WI",2014,9,29,80,56,61,0,0,0,10.51,25.9
"Oshkosh, WI",2014,9,30,73,42,43,0.02,0,0,7.83,21.9
"Oshkosh, WI",2014,10,1,52,43,52,0.02,0,0,7.16,23
"Oshkosh, WI",2014,10,2,66,52,61,0.07,0,0,4.25,21
"Oshkosh, WI",2014,10,3,67,55,55,0.7,0,0,13.42,34
"Oshkosh, WI",2014,10,4,57,38,38,0.13,0,0,8.5,25.9
"Oshkosh, WI",2014,10,5,47,37,37,0.08,0,0,6.71,23.9
"Oshkosh, WI",2014,10,6,50,36,39,0,0,0,7.16,28
"Oshkosh, WI",2014,10,7,57,39,47,0,0,0,8.95,23
"Oshkosh, WI",2014,10,8,63,38,38,0,0,0,6.26,33.1
"Oshkosh, WI",2014,10,9,60,35,35,0,0,0,6.26,18.1
"Oshkosh, WI",2014,10,10,57,35,37,0,0,0,3.58,15
"Oshkosh, WI",2014,10,11,58,35,36,0,0,0,4.47,17
"Oshkosh, WI",2014,10,12,58,36,40,0,0,0,8.95,23
"Oshkosh, WI",2014,10,13,62,37,52,0.06,0,0,6.04,29.1
"Oshkosh, WI",2014,10,14,61,52,54,2.1,0,0,17.67,50.1
"Oshkosh, WI",2014,10,15,54,48,49,0.15,0,0,13.2,31.1
"Oshkosh, WI",2014,10,16,53,47,47,0.04,0,0,4.92,19
"Oshkosh, WI",2014,10,17,58,47,51,0,0,0,10.74,30
"Oshkosh, WI",2014,10,18,55,43,43,0.01,0,0,8.5,30
"Oshkosh, WI",2014,10,19,55,36,37,0.07,0,0,10.74,30
"Oshkosh, WI",2014,10,20,57,37,46,0,0,0,8.5,21
"Oshkosh, WI",2014,10,21,55,44,44,0,0,0,8.05,25.9
"Oshkosh, WI",2014,10,22,51,33,33,0,0,0,4.03,14.1
"Oshkosh, WI",2014,10,23,57,32,38,0,0,0,5.14,23
"Oshkosh, WI",2014,10,24,54,38,48,0.25,0,0,5.37,16.1
"Oshkosh, WI",2014,10,25,59,47,53,0.02,0,0,10.74,33.1
"Oshkosh, WI",2014,10,26,64,39,40,0,0,0,5.37,16.1
"Oshkosh, WI",2014,10,27,60,39,53,0.01,0,0,6.71,21
"Oshkosh, WI",2014,10,28,72,49,49,0,0,0,10.07,30
"Oshkosh, WI",2014,10,29,55,41,41,0,0,0,8.5,25.9
"Oshkosh, WI",2014,10,30,47,35,38,0,0,0,6.93,31.1
"Oshkosh, WI",2014,10,31,49,35,35,0.01,0,0,19.91,44.1
"Oshkosh, WI",2014,11,1,40,27,27,0,0,0,5.82,17
"Oshkosh, WI",2014,11,2,43,26,32,0,0,0,12.3,25.9
"Oshkosh, WI",2014,11,3,53,32,40,0,0,0,10.07,25.9
"Oshkosh, WI",2014,11,4,58,32,49,0.23,0,0,11.63,31.1
"Oshkosh, WI",2014,11,5,51,36,41,0,0,0,5.59,16.1
"Oshkosh, WI",2014,11,6,46,35,36,0.13,0,0,14.99,36
"Oshkosh, WI",2014,11,7,39,32,32,0,0,0,8.72,25.9
"Oshkosh, WI",2014,11,8,43,32,41,0.05,0,0,11.41,32
"Oshkosh, WI",2014,11,9,43,33,35,0.1,0,0,7.61,28
"Oshkosh, WI",2014,11,10,41,35,37,0,0,0,10.07,25.1
"Oshkosh, WI",2014,11,11,47,33,33,0.03,0,0,14.32,31.1
"Oshkosh, WI",2014,11,12,34,20,20,0.07,0,0,10.07,23
"Oshkosh, WI",2014,11,13,30,19,21,0,0,0,10.07,25.1
"Oshkosh, WI",2014,11,14,28,17,18,0,0,0,6.49,18.1
"Oshkosh, WI",2014,11,15,26,13,13,0,0,0,4.92,17
"Oshkosh, WI",2014,11,16,26,13,20,0.07,1,1,8.05,21
"Oshkosh, WI",2014,11,17,28,8,11,0,0,0,9.84,31.1
"Oshkosh, WI",2014,11,18,17,9,17,0,0,0,10.07,27.1
"Oshkosh, WI",2014,11,19,20,13,19,0.01,0,0,10.96,34
"Oshkosh, WI",2014,11,20,24,16,17,0.02,0.7,1,10.51,28
"Oshkosh, WI",2014,11,21,20,6,6,0,0,1,10.96,30
"Oshkosh, WI",2014,11,22,34,6,33,0,0,1,9.84,31.1
"Oshkosh, WI",2014,11,23,49,33,48,0,0,0,9.17,25.1
"Oshkosh, WI",2014,11,24,50,41,43,0.43,0,0,8.95,30
"Oshkosh, WI",2014,11,25,43,22,22,0.72,6,6,7.61,21
"Oshkosh, WI",2014,11,26,23,15,19,0,0,6,2.46,8.9
"Oshkosh, WI",2014,11,27,25,18,20,0.02,0.2,6,NA,NA
"Oshkosh, WI",2014,11,28,20,5,14,0,0,6,NA,NA
"Oshkosh, WI",2014,11,29,31,14,31,0.02,0,3,NA,NA
"Oshkosh, WI",2014,11,30,43,31,32,0,0,2,NA,NA
"Oshkosh, WI",2014,12,1,43,7,7,0,0,2,6.04,17
"Oshkosh, WI",2014,12,2,18,6,18,0,0,2,7.83,25.1
"Oshkosh, WI",2014,12,3,31,18,21,0.01,0.1,1,8.95,25.9
"Oshkosh, WI",2014,12,4,29,12,17,0,0,1,3.13,15
"Oshkosh, WI",2014,12,5,32,17,32,0,0,1,3.58,16.1
"Oshkosh, WI",2014,12,6,36,22,22,0,0,1,6.93,21
"Oshkosh, WI",2014,12,7,33,17,23,0,0,1,6.71,23
"Oshkosh, WI",2014,12,8,38,23,33,0.25,0.1,0,8.72,25.9
"Oshkosh, WI",2014,12,9,35,31,32,0,0,0,9.62,19.9
"Oshkosh, WI",2014,12,10,35,23,23,0,0,0,6.26,15
"Oshkosh, WI",2014,12,11,25,17,17,0,0,0,7.38,25.9
"Oshkosh, WI",2014,12,12,28,17,27,0,0,0,7.38,19.9
"Oshkosh, WI",2014,12,13,36,27,36,0,0,0,6.04,18.1
"Oshkosh, WI",2014,12,14,42,36,42,0,0,0,6.93,13
"Oshkosh, WI",2014,12,15,45,41,44,0.04,0,0,6.26,16.1
"Oshkosh, WI",2014,12,16,46,38,39,0.13,0,0,10.74,29.1
"Oshkosh, WI",2014,12,17,46,24,24,0.09,0,0,12.53,23.9
"Oshkosh, WI",2014,12,18,25,21,25,0,0,0,5.59,14.1
"Oshkosh, WI",2014,12,19,28,17,17,0,0,0,1.57,8.9
"Oshkosh, WI",2014,12,20,30,16,24,0,0,0,1.34,8.1
"Oshkosh, WI",2014,12,21,32,24,32,0,0,0,9.4,21.9
"Oshkosh, WI",2014,12,22,37,32,34,0,0,0,10.51,21.9
"Oshkosh, WI",2014,12,23,38,34,37,0.48,0,0,8.95,21.9
"Oshkosh, WI",2014,12,24,43,34,35,0.08,0,0,5.59,15
